地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺北市第01選區,陳進祺,1,男,1961,無,15891,5.45%,*,否
臺北市第01選區,趙叔鍵,2,男,1949,中國國民黨,4151,1.42%,,否
臺北市第01選區,孫潤本,3,男,1958,中國國民黨,9056,3.10%,,否
臺北市第01選區,陳政忠,4,男,1955,中國國民黨,22438,7.69%,*,否
臺北市第01選區,蔡茂林,5,男,1947,中國國民黨,3900,1.34%,,否
臺北市第01選區,鄭貴夏,6,男,1945,中國國民黨,7209,2.47%,,否
臺北市第01選區,何春盛,7,男,1954,無,1962,0.67%,,否
臺北市第01選區,陳勝宏,8,男,1944,民主進步黨,13942,4.78%,*,否
臺北市第01選區,張秋雄,9,男,1937,中國國民黨,8640,2.96%,,是
臺北市第01選區,江碩平,10,男,1949,中國國民黨,9424,3.23%,,否
臺北市第01選區,莊瑞雲,11,男,1937,無,1266,0.43%,,否
臺北市第01選區,彭芝園,12,男,1954,新黨,12234,4.19%,,否
臺北市第01選區,趙志祿,13,男,1950,無,182,0.06%,,否
臺北市第01選區,葉有正,14,男,1936,無,3397,1.16%,,否
臺北市第01選區,陳耀煌,15,男,1955,無,3456,1.18%,,否
臺北市第01選區,黃宗文,16,男,1957,民主進步黨,7541,2.58%,,是
臺北市第01選區,羅斌,17,男,1933,無,124,0.04%,,否
臺北市第01選區,陳雪芬,18,女,1957,中國國民黨,25330,8.68%,*,是
臺北市第01選區,林瑞圖,19,男,1956,民主進步黨,43865,15.03%,*,是
臺北市第01選區,吳碧珠,20,女,1949,中國國民黨,15708,5.38%,*,是
臺北市第01選區,包崇敏,21,男,1955,無,1160,0.40%,,否
臺北市第01選區,魏億龍,22,男,1958,新黨,25198,8.64%,*,否
臺北市第01選區,賁馨儀,23,女,1945,民主進步黨,14322,4.91%,*,否
臺北市第01選區,陳正德,24,男,1962,民主進步黨,21306,7.30%,*,否
臺北市第01選區,郭石吉,25,男,1939,中國國民黨,17263,5.92%,*,否
臺北市第01選區,孫士堅,26,男,1959,無,2842,0.97%,,否
臺北市第02選區,陳尤雪,1,女,1949,無,6468,3.75%,,否
臺北市第02選區,賈毅然,2,男,1953,新黨,27811,16.11%,*,否
臺北市第02選區,蔡正元,3,男,1953,中國國民黨,8578,4.97%,,否
臺北市第02選區,李建昌,4,男,1962,民主進步黨,14315,8.29%,*,否
臺北市第02選區,陳秀惠,5,女,1951,民主進步黨,11996,6.95%,,否
臺北市第02選區,張慶源,6,男,1958,無,454,0.26%,,否
臺北市第02選區,林奮典,7,男,1954,中國國民黨,4863,2.82%,,否
臺北市第02選區,葉洪源,8,男,1959,無,540,0.31%,,否
臺北市第02選區,陳建治,9,男,1944,中國國民黨,23791,13.78%,*,否
臺北市第02選區,謝榮振,10,男,1955,無,1834,1.06%,,否
臺北市第02選區,李金璋,11,男,1946,中國國民黨,15924,9.22%,*,否
臺北市第02選區,李美葵,12,女,1951,新黨,11480,6.65%,,否
臺北市第02選區,王柏傑,13,男,1949,無,4097,2.37%,,否
臺北市第02選區,闕河禧,14,男,1949,無,8320,4.82%,,否
臺北市第02選區,廖彬良,15,男,1958,民主進步黨,16046,9.29%,*,否
臺北市第02選區,謝英美,16,女,1950,中國國民黨,14736,8.53%,*,是
臺北市第02選區,陳清田,17,男,1952,無,475,0.28%,,否
