地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺北市第1選舉區,施明德,1,男,1941,無,26974,4.43%,,否
臺北市第1選舉區,林正修,2,男,1967,無,19512,3.20%,,否
臺北市第1選舉區,吳祥輝,3,男,1954,無,847,0.14%,,否
臺北市第1選舉區,林重謨,4,男,1947,民主進步黨,36047,5.92%,*,是
臺北市第1選舉區,柯賜海,5,男,1956,無,3998,0.66%,,否
臺北市第1選舉區,秦慧珠,6,女,1955,親民黨,35676,5.85%,,是
臺北市第1選舉區,李永萍,7,女,1964,親民黨,51087,8.38%,*,是
臺北市第1選舉區,蔡正元,8,男,1953,中國國民黨,45965,7.54%,*,是
臺北市第1選舉區,陳建銘,9,男,1961,台灣團結聯盟,33861,5.56%,,是
臺北市第1選舉區,毋詩茜,10,女,1961,無,439,0.07%,,否
臺北市第1選舉區,蕭美琴,11,女,1971,民主進步黨,44648,7.33%,*,是
臺北市第1選舉區,章孝嚴,12,男,1941,中國國民黨,52482,8.61%,*,是
臺北市第1選舉區,陳建銘,13,男,1967,建國黨,925,0.15%,,否
臺北市第1選舉區,吳朱疆,14,男,1937,無,103,0.02%,,否
臺北市第1選舉區,鄭運鵬,15,男,1973,民主進步黨,45234,7.42%,*,否
臺北市第1選舉區,徐國勇,16,男,1958,民主進步黨,42784,7.02%,*,否
臺北市第1選舉區,許甘霖,17,男,1955,無,255,0.04%,,否
臺北市第1選舉區,丁守中,18,男,1954,中國國民黨,66156,10.86%,*,否
臺北市第1選舉區,費鴻泰,19,男,1954,中國國民黨,40305,6.61%,*,否
臺北市第1選舉區,許淵國,20,男,1956,親民黨,13358,2.19%,,是
臺北市第1選舉區,許家琛,21,男,1935,無,94,0.02%,,否
臺北市第1選舉區,高建智,22,男,1953,民主進步黨,48624,7.98%,*,否
臺北市第2選舉區,黃福卿,1,男,1937,無,251,0.04%,,否
臺北市第2選舉區,黃富義,2,男,1958,無,275,0.05%,,否
臺北市第2選舉區,藍美津,3,女,1944,民主進步黨,39541,6.72%,*,是
臺北市第2選舉區,林晉章,4,男,1949,無,6999,1.19%,,否
臺北市第2選舉區,郭忠燦,5,男,1945,無,127,0.02%,,否
臺北市第2選舉區,方景鈞,6,男,1930,無,233,0.04%,,否
臺北市第2選舉區,林郁方,7,男,1951,親民黨,48856,8.31%,*,是
臺北市第2選舉區,郭正亮,8,男,1961,民主進步黨,35834,6.09%,*,是
臺北市第2選舉區,段宜康,9,男,1963,民主進步黨,32522,5.53%,,是
臺北市第2選舉區,沈富雄,10,男,1939,民主進步黨,24995,4.25%,,是
臺北市第2選舉區,賴士葆,11,男,1951,中國國民黨,70773,12.03%,*,否
臺北市第2選舉區,李慶安,12,女,1959,親民黨,37035,6.30%,*,是
臺北市第2選舉區,張耀元,13,男,1948,無,291,0.05%,,否
臺北市第2選舉區,王芳萍,14,女,1966,無,583,0.10%,,否
臺北市第2選舉區,陳源奇,15,男,1940,無黨團結聯盟,272,0.05%,,否
臺北市第2選舉區,許信良,16,男,1941,無,13037,2.22%,,否
臺北市第2選舉區,龐建國,17,男,1953,親民黨,18937,3.22%,,是
臺北市第2選舉區,潘維剛,18,女,1957,中國國民黨,41531,7.06%,*,否
臺北市第2選舉區,鄭良,19,女,1940,無,72,0.01%,,否
臺北市第2選舉區,周金地,20,男,1947,無,115,0.02%,,否
臺北市第2選舉區,周守訓,21,男,1966,中國國民黨,49231,8.37%,*,否
臺北市第2選舉區,劉戡宇,22,男,1953,無,132,0.02%,,否
臺北市第2選舉區,吉立豪,23,男,1965,無,75,0.01%,,否
臺北市第2選舉區,李林耀,24,男,1955,建國黨,127,0.02%,,否
臺北市第2選舉區,陳學聖,25,男,1957,中國國民黨,30862,5.25%,,是
臺北市第2選舉區,李敖,26,男,1937,無,33922,5.77%,*,否
臺北市第2選舉區,黃適卓,27,男,1966,台灣團結聯盟,36431,6.19%,*,否
臺北市第2選舉區,黃大津,28,男,1939,無,72,0.01%,,否
臺北市第2選舉區,梁熾誠,29,男,1959,無,87,0.01%,,否
臺北市第2選舉區,王世堅,30,男,1960,民主進步黨,65027,11.05%,*,否
高雄市第1選區,管碧玲,1,女,1956,民主進步黨,46651,12.83%,*,否
高雄市第1選區,張顯耀,2,男,1963,親民黨,54942,15.11%,*,否
高雄市第1選區,曾燦燈,3,男,1953,台灣團結聯盟,40326,11.09%,*,否
高雄市第1選區,李昆澤,4,男,1964,民主進步黨,55126,15.16%,*,否
高雄市第1選區,江綺雯,5,女,1949,中國國民黨,37621,10.35%,,是
高雄市第1選區,蘇盈貴,6,男,1958,無,19953,5.49%,,是
高雄市第1選區,張榮顯,7,男,1943,無,5583,1.54%,,否
高雄市第1選區,梅再興,8,男,1956,無黨團結聯盟,2702,0.74%,,否
高雄市第1選區,林進興,9,男,1953,民主進步黨,47299,13.01%,*,是
高雄市第1選區,林誌彬,10,男,1962,無,276,0.08%,,否
高雄市第1選區,林壽山,11,男,1953,無,3646,1.00%,,否
高雄市第1選區,王天競,12,男,1947,無,678,0.19%,,否
高雄市第1選區,羅世雄,13,男,1969,中國國民黨,46583,12.81%,*,是
高雄市第1選區,盧利康,14,男,1945,中國國民黨,2199,0.60%,,否
高雄市第2選區,黃昭輝,1,男,1946,民主進步黨,49009,17.98%,*,否
高雄市第2選區,鄭麗文,2,女,1969,無,24780,9.09%,,否
高雄市第2選區,郭玟成,3,男,1955,民主進步黨,33033,12.12%,*,是
高雄市第2選區,邱毅,4,男,1956,親民黨,40551,14.88%,*,是
高雄市第2選區,羅志明,5,男,1957,台灣團結聯盟,35554,13.05%,*,是
高雄市第2選區,蔡媽福,6,男,1949,無黨團結聯盟,1561,0.57%,,否
高雄市第2選區,郭金生,7,男,1953,無,1024,0.38%,,否
高雄市第2選區,李復興,8,男,1946,中國國民黨,42538,15.61%,*,否
高雄市第2選區,朱挺介,9,男,1972,無,11373,4.17%,,否
高雄市第2選區,湯金全,10,男,1946,民主進步黨,32022,11.75%,,是
高雄市第2選區,林景元,11,男,1925,無,1060,0.39%,,否
臺北縣第1選區,張清芳,1,男,1952,民主進步黨,32115,7.44%,,是
臺北縣第1選區,李文忠,2,男,1958,民主進步黨,37216,8.62%,*,是
臺北縣第1選區,林鴻池,3,男,1955,中國國民黨,54000,12.51%,*,否
臺北縣第1選區,李嘉進,4,男,1957,中國國民黨,49955,11.57%,*,是
臺北縣第1選區,林憲同,5,男,1945,無黨團結聯盟,584,0.14%,,否
臺北縣第1選區,陳誠鈞,6,男,1955,無,261,0.06%,,否
臺北縣第1選區,蕭貫譽,7,男,1956,台灣團結聯盟,24294,5.63%,,否
臺北縣第1選區,周錫瑋,8,男,1958,親民黨,51767,11.99%,*,是
臺北縣第1選區,王淑慧,9,女,1955,民主進步黨,32913,7.63%,*,是
臺北縣第1選區,吳清池,10,男,1949,親民黨,35225,8.16%,*,否
臺北縣第1選區,廖本煙,11,男,1956,台灣團結聯盟,32204,7.46%,*,是
臺北縣第1選區,羅福助,12,男,1943,無,584,0.14%,,否
臺北縣第1選區,李勝峰,13,男,1954,中國國民黨,27946,6.48%,,否
臺北縣第1選區,莊碩漢,14,男,1955,民主進步黨,52534,12.17%,*,否
臺北縣第2選區,陳景峻,1,男,1956,民主進步黨,31857,5.80%,*,是
臺北縣第2選區,劉ㄧ德,2,男,1960,台灣團結聯盟,27691,5.04%,,否
臺北縣第2選區,蘇卿彥,3,男,1939,無,477,0.09%,,否
臺北縣第2選區,蔡家福,4,男,1956,中國國民黨,34486,6.28%,*,是
臺北縣第2選區,林麗容,5,女,1954,無,1075,0.20%,,否
臺北縣第2選區,許登宮,6,男,1940,台灣團結聯盟,24142,4.39%,,是
臺北縣第2選區,李顯榮,7,男,1947,中國國民黨,44442,8.09%,*,是
臺北縣第2選區,朱俊曉,8,男,1963,中國國民黨,48874,8.89%,*,否
臺北縣第2選區,吳育昇,9,男,1958,中國國民黨,73164,13.31%,*,否
臺北縣第2選區,謝鎮安,10,男,1943,無,323,0.06%,,否
臺北縣第2選區,邵建興,11,男,1959,無,226,0.04%,,否
臺北縣第2選區,曹來旺,12,男,1958,民主進步黨,42411,7.72%,*,否
臺北縣第2選區,陳茂男,13,男,1941,民主進步黨,24958,4.54%,,是
臺北縣第2選區,黃劍輝,14,男,1965,民主進步黨,35989,6.55%,*,否
臺北縣第2選區,鄭余鎮,15,男,1946,無黨團結聯盟,995,0.18%,,是
臺北縣第2選區,柯淑敏,16,女,1968,親民黨,29472,5.36%,*,是
臺北縣第2選區,吳秉叡,17,男,1966,民主進步黨,45821,8.34%,*,否
臺北縣第2選區,林淑芬,18,女,1973,民主進步黨,43680,7.95%,*,否
臺北縣第2選區,李鴻鈞,19,男,1959,親民黨,39441,7.18%,*,是
臺北縣第3選區,許文仁,1,男,1968,無,995,0.19%,,否
