地區,姓名,號次,得票數,得票率
臺北市松山區,馬英九,1,60243,51.78%
臺北市松山區,陳水扁,2,52219,44.88%
臺北市松山區,王建煊,3,3889,3.34%
臺北市信義區,馬英九,1,77136,54.81%
臺北市信義區,陳水扁,2,58844,41.81%
臺北市信義區,王建煊,3,4756,3.38%
臺北市大安區,馬英九,1,99843,56.07%
臺北市大安區,陳水扁,2,71774,40.31%
臺北市大安區,王建煊,3,6458,3.63%
臺北市中山區,馬英九,1,58026,47.36%
臺北市中山區,陳水扁,2,61309,50.04%
臺北市中山區,王建煊,3,3181,2.60%
臺北市中正區,馬英九,1,49864,54.11%
臺北市中正區,陳水扁,2,39251,42.60%
臺北市中正區,王建煊,3,3034,3.29%
臺北市大同區,馬英九,1,30476,39.27%
臺北市大同區,陳水扁,2,45789,59.00%
臺北市大同區,王建煊,3,1344,1.73%
臺北市萬華區,馬英九,1,59224,48.01%
臺北市萬華區,陳水扁,2,61288,49.68%
臺北市萬華區,王建煊,3,2855,2.31%
臺北市文山區,馬英九,1,82917,59.89%
臺北市文山區,陳水扁,2,50386,36.39%
臺北市文山區,王建煊,3,5150,3.72%
臺北市南港區,馬英九,1,32651,50.84%
臺北市南港區,陳水扁,2,29728,46.29%
臺北市南港區,王建煊,3,1847,2.88%
臺北市內湖區,馬英九,1,70336,52.74%
臺北市內湖區,陳水扁,2,58580,43.92%
臺北市內湖區,王建煊,3,4457,3.34%
臺北市士林區,馬英九,1,77499,45.44%
臺北市士林區,陳水扁,2,89017,52.19%
臺北市士林區,王建煊,3,4039,2.37%
臺北市北投區,馬英九,1,68162,48.17%
臺北市北投區,陳水扁,2,69887,49.39%
臺北市北投區,王建煊,3,3442,2.43%
高雄市鹽埕區,吳建國,1,94,0.50%
高雄市鹽埕區,鄭德耀,2,392,2.08%
高雄市鹽埕區,謝長廷,3,9460,50.20%
高雄市鹽埕區,吳敦義,4,8897,47.22%
高雄市鼓山區,吳建國,1,481,0.77%
高雄市鼓山區,鄭德耀,2,1395,2.24%
高雄市鼓山區,謝長廷,3,28611,45.86%
高雄市鼓山區,吳敦義,4,31907,51.14%
高雄市左營區,吳建國,1,856,1.09%
高雄市左營區,鄭德耀,2,1569,1.99%
高雄市左營區,謝長廷,3,30470,38.69%
高雄市左營區,吳敦義,4,45856,58.23%
高雄市楠梓區,吳建國,1,803,1.01%
高雄市楠梓區,鄭德耀,2,1696,2.14%
高雄市楠梓區,謝長廷,3,36982,46.64%
高雄市楠梓區,吳敦義,4,39813,50.21%
高雄市三民區,吳建國,1,1274,0.69%
高雄市三民區,鄭德耀,2,4729,2.56%
高雄市三民區,謝長廷,3,96422,52.14%
高雄市三民區,吳敦義,4,82520,44.62%
高雄市新興區,吳建國,1,258,0.74%
高雄市新興區,鄭德耀,2,813,2.32%
高雄市新興區,謝長廷,3,17510,49.93%
高雄市新興區,吳敦義,4,16491,47.02%
高雄市前金區,吳建國,1,133,0.67%
高雄市前金區,鄭德耀,2,491,2.47%
高雄市前金區,謝長廷,3,9743,49.09%
高雄市前金區,吳敦義,4,9482,47.77%
高雄市苓雅區,吳建國,1,882,0.79%
高雄市苓雅區,鄭德耀,2,2952,2.64%
高雄市苓雅區,謝長廷,3,53893,48.21%
高雄市苓雅區,吳敦義,4,54061,48.36%
高雄市前鎮區,吳建國,1,931,0.84%
高雄市前鎮區,鄭德耀,2,2568,2.32%
高雄市前鎮區,謝長廷,3,57740,52.18%
高雄市前鎮區,吳敦義,4,49407,44.65%
高雄市旗津區,吳建國,1,142,0.79%
高雄市旗津區,鄭德耀,2,429,2.38%
高雄市旗津區,謝長廷,3,9228,51.15%
高雄市旗津區,吳敦義,4,8241,45.68%
高雄市小港區,吳建國,1,603,0.79%
高雄市小港區,鄭德耀,2,1665,2.17%
高雄市小港區,謝長廷,3,37738,49.29%
高雄市小港區,吳敦義,4,36557,47.75%
