地區,姓名,號次,得票數,得票率
臺北市第08選區松山區,"伊凡諾幹 Iban Nokan",1,16,8.42%
臺北市第08選區松山區,高李茂俊,2,14,7.36%
臺北市第08選區松山區,李傅中武,3,160,84.21%
臺北市第08選區信義區,"伊凡諾幹 Iban Nokan",1,12,7.40%
臺北市第08選區信義區,高李茂俊,2,3,1.85%
臺北市第08選區信義區,李傅中武,3,147,90.74%
臺北市第08選區大安區,"伊凡諾幹 Iban Nokan",1,23,10.13%
臺北市第08選區大安區,高李茂俊,2,4,1.76%
臺北市第08選區大安區,李傅中武,3,200,88.10%
臺北市第08選區中山區,"伊凡諾幹 Iban Nokan",1,36,13.13%
臺北市第08選區中山區,高李茂俊,2,19,6.93%
臺北市第08選區中山區,李傅中武,3,219,79.92%
臺北市第08選區中正區,"伊凡諾幹 Iban Nokan",1,22,19.81%
臺北市第08選區中正區,高李茂俊,2,8,7.20%
臺北市第08選區中正區,李傅中武,3,81,72.97%
臺北市第08選區大同區,"伊凡諾幹 Iban Nokan",1,14,13.59%
臺北市第08選區大同區,高李茂俊,2,7,6.79%
臺北市第08選區大同區,李傅中武,3,82,79.61%
臺北市第08選區萬華區,"伊凡諾幹 Iban Nokan",1,13,6.13%
臺北市第08選區萬華區,高李茂俊,2,20,9.43%
臺北市第08選區萬華區,李傅中武,3,179,84.43%
臺北市第08選區文山區,"伊凡諾幹 Iban Nokan",1,19,5.91%
臺北市第08選區文山區,高李茂俊,2,9,2.80%
臺北市第08選區文山區,李傅中武,3,293,91.27%
臺北市第08選區南港區,"伊凡諾幹 Iban Nokan",1,15,9.14%
臺北市第08選區南港區,高李茂俊,2,4,2.43%
臺北市第08選區南港區,李傅中武,3,145,88.41%
臺北市第08選區內湖區,"伊凡諾幹 Iban Nokan",1,39,13.04%
臺北市第08選區內湖區,高李茂俊,2,8,2.67%
臺北市第08選區內湖區,李傅中武,3,252,84.28%
臺北市第08選區士林區,"伊凡諾幹 Iban Nokan",1,35,14.70%
臺北市第08選區士林區,高李茂俊,2,13,5.46%
臺北市第08選區士林區,李傅中武,3,190,79.83%
臺北市第08選區北投區,"伊凡諾幹 Iban Nokan",1,31,12.30%
臺北市第08選區北投區,高李茂俊,2,12,4.76%
臺北市第08選區北投區,李傅中武,3,209,82.93%
高雄市第13選區左營區,"柯路加 Istanda Ciban",1,190,55.55%
高雄市第13選區左營區,林民傑,2,152,44.44%
高雄市第13選區楠梓區,"柯路加 Istanda Ciban",1,151,43.14%
高雄市第13選區楠梓區,林民傑,2,199,56.85%
高雄市第13選區三民區,"柯路加 Istanda Ciban",1,105,58.01%
高雄市第13選區三民區,林民傑,2,76,41.98%
高雄市第13選區路竹區,"柯路加 Istanda Ciban",1,14,70.00%
高雄市第13選區路竹區,林民傑,2,6,30.00%
高雄市第13選區湖內區,"柯路加 Istanda Ciban",1,19,67.85%
高雄市第13選區湖內區,林民傑,2,9,32.14%
高雄市第13選區茄萣區,"柯路加 Istanda Ciban",1,7,70.00%
高雄市第13選區茄萣區,林民傑,2,3,30.00%
高雄市第13選區永安區,"柯路加 Istanda Ciban",1,7,50.00%
高雄市第13選區永安區,林民傑,2,7,50.00%
高雄市第13選區彌陀區,"柯路加 Istanda Ciban",1,6,42.85%
高雄市第13選區彌陀區,林民傑,2,8,57.14%
高雄市第13選區梓官區,"柯路加 Istanda Ciban",1,18,48.64%
高雄市第13選區梓官區,林民傑,2,19,51.35%
高雄市第13選區旗山區,"柯路加 Istanda Ciban",1,14,45.16%
高雄市第13選區旗山區,林民傑,2,17,54.83%
高雄市第13選區甲仙區,"柯路加 Istanda Ciban",1,11,50.00%
高雄市第13選區甲仙區,林民傑,2,11,50.00%
高雄市第13選區杉林區,"柯路加 Istanda Ciban",1,121,50.62%
高雄市第13選區杉林區,林民傑,2,118,49.37%
高雄市第13選區內門區,"柯路加 Istanda Ciban",1,15,75.00%
高雄市第13選區內門區,林民傑,2,5,25.00%
高雄市第13選區那瑪夏區,"柯路加 Istanda Ciban",1,746,44.08%
高雄市第13選區那瑪夏區,林民傑,2,946,55.91%
高雄市第14選區鹽埕區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,5,31.25%
高雄市第14選區鹽埕區,高秀琴,2,6,37.50%
高雄市第14選區鹽埕區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,5,31.25%
高雄市第14選區鼓山區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,28,25.22%
高雄市第14選區鼓山區,高秀琴,2,28,25.22%
高雄市第14選區鼓山區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,55,49.54%
高雄市第14選區新興區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,3,13.04%
高雄市第14選區新興區,高秀琴,2,10,43.47%
高雄市第14選區新興區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,10,43.47%
高雄市第14選區前金區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,0,0.00%
高雄市第14選區前金區,高秀琴,2,6,75.00%
高雄市第14選區前金區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,2,25.00%
高雄市第14選區岡山區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,40,19.80%
高雄市第14選區岡山區,高秀琴,2,76,37.62%
高雄市第14選區岡山區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,86,42.57%
高雄市第14選區橋頭區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,5,21.73%
高雄市第14選區橋頭區,高秀琴,2,6,26.08%
高雄市第14選區橋頭區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,12,52.17%
高雄市第14選區燕巢區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,7,15.90%
高雄市第14選區燕巢區,高秀琴,2,10,22.72%
高雄市第14選區燕巢區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,27,61.36%
高雄市第14選區田寮區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,0,0.00%
高雄市第14選區田寮區,高秀琴,2,3,75.00%
高雄市第14選區田寮區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,1,25.00%
高雄市第14選區阿蓮區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,7,26.92%
高雄市第14選區阿蓮區,高秀琴,2,5,19.23%
高雄市第14選區阿蓮區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,14,53.84%
高雄市第14選區美濃區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,4,11.42%
高雄市第14選區美濃區,高秀琴,2,7,20.00%
高雄市第14選區美濃區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,24,68.57%
高雄市第14選區六龜區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,53,30.11%
高雄市第14選區六龜區,高秀琴,2,77,43.75%
高雄市第14選區六龜區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,46,26.13%
高雄市第14選區桃源區,理斷‧搭給嚕嘟嗯Islituan‧Takiludun,1,1049,43.61%
高雄市第14選區桃源區,高秀琴,2,371,15.42%
高雄市第14選區桃源區,伊斯坦大‧貝雅夫‧正福Istanda‧Paingav,3,985,40.95%
高雄市第15選區苓雅區,范織欽Pasulang‧Tomatalate,1,61,57.00%
高雄市第15選區苓雅區,唐惠美,2,46,42.99%
高雄市第15選區前鎮區,范織欽Pasulang‧Tomatalate,1,80,42.10%
高雄市第15選區前鎮區,唐惠美,2,110,57.89%
高雄市第15選區旗津區,范織欽Pasulang‧Tomatalate,1,26,60.46%
高雄市第15選區旗津區,唐惠美,2,17,39.53%
高雄市第15選區小港區,范織欽Pasulang‧Tomatalate,1,155,46.26%
高雄市第15選區小港區,唐惠美,2,180,53.73%
高雄市第15選區鳳山區,范織欽Pasulang‧Tomatalate,1,253,51.21%
高雄市第15選區鳳山區,唐惠美,2,241,48.78%
高雄市第15選區林園區,范織欽Pasulang‧Tomatalate,1,91,52.60%
高雄市第15選區林園區,唐惠美,2,82,47.39%
高雄市第15選區大寮區,范織欽Pasulang‧Tomatalate,1,182,49.32%
高雄市第15選區大寮區,唐惠美,2,187,50.67%
高雄市第15選區大樹區,范織欽Pasulang‧Tomatalate,1,59,36.87%
高雄市第15選區大樹區,唐惠美,2,101,63.12%
高雄市第15選區大社區,范織欽Pasulang‧Tomatalate,1,15,65.21%
高雄市第15選區大社區,唐惠美,2,8,34.78%
高雄市第15選區仁武區,范織欽Pasulang‧Tomatalate,1,56,54.90%
高雄市第15選區仁武區,唐惠美,2,46,45.09%
高雄市第15選區鳥松區,范織欽Pasulang‧Tomatalate,1,24,64.86%
高雄市第15選區鳥松區,唐惠美,2,13,35.13%
高雄市第15選區茂林區,范織欽Pasulang‧Tomatalate,1,606,50.50%
高雄市第15選區茂林區,唐惠美,2,594,49.50%
新北市第12選區板橋區,寶杜巴燕Bawtu‧Payen,1,127,37.02%
新北市第12選區板橋區,王建章,2,116,33.81%
新北市第12選區板橋區,陳勝榮,3,100,29.15%
新北市第12選區三重區,寶杜巴燕Bawtu‧Payen,1,86,41.14%
新北市第12選區三重區,王建章,2,69,33.01%
新北市第12選區三重區,陳勝榮,3,54,25.83%
新北市第12選區中和區,寶杜巴燕Bawtu‧Payen,1,120,38.58%
新北市第12選區中和區,王建章,2,104,33.44%
新北市第12選區中和區,陳勝榮,3,87,27.97%
新北市第12選區永和區,寶杜巴燕Bawtu‧Payen,1,57,35.84%
新北市第12選區永和區,王建章,2,65,40.88%
新北市第12選區永和區,陳勝榮,3,37,23.27%
新北市第12選區新莊區,寶杜巴燕Bawtu‧Payen,1,126,32.47%
新北市第12選區新莊區,王建章,2,123,31.70%
新北市第12選區新莊區,陳勝榮,3,139,35.82%
新北市第12選區新店區,寶杜巴燕Bawtu‧Payen,1,69,18.44%
新北市第12選區新店區,王建章,2,172,45.98%
新北市第12選區新店區,陳勝榮,3,133,35.56%
新北市第12選區樹林區,寶杜巴燕Bawtu‧Payen,1,97,32.11%
新北市第12選區樹林區,王建章,2,99,32.78%
新北市第12選區樹林區,陳勝榮,3,106,35.09%
新北市第12選區鶯歌區,寶杜巴燕Bawtu‧Payen,1,50,25.00%
新北市第12選區鶯歌區,王建章,2,100,50.00%
新北市第12選區鶯歌區,陳勝榮,3,50,25.00%
新北市第12選區三峽區,寶杜巴燕Bawtu‧Payen,1,40,25.64%
新北市第12選區三峽區,王建章,2,61,39.10%
新北市第12選區三峽區,陳勝榮,3,55,35.25%
新北市第12選區淡水區,寶杜巴燕Bawtu‧Payen,1,55,30.38%
新北市第12選區淡水區,王建章,2,79,43.64%
新北市第12選區淡水區,陳勝榮,3,47,25.96%
新北市第12選區汐止區,寶杜巴燕Bawtu‧Payen,1,55,29.41%
新北市第12選區汐止區,王建章,2,78,41.71%
新北市第12選區汐止區,陳勝榮,3,54,28.87%
新北市第12選區瑞芳區,寶杜巴燕Bawtu‧Payen,1,6,27.27%
新北市第12選區瑞芳區,王建章,2,9,40.90%
新北市第12選區瑞芳區,陳勝榮,3,7,31.81%
