地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺北縣第一選區,胡光華,1,女,1957,無,3141,2.10%,,否
臺北縣第一選區,趙燕昭,2,男,1956,中國國民黨,5862,3.92%,,否
臺北縣第一選區,張宏銘,3,男,1960,無,5697,3.81%,,否
臺北縣第一選區,簡意鴻,4,女,1953,臺灣慧行志工黨,1347,0.90%,,否
臺北縣第一選區,張奇薇,5,女,1972,新黨,2858,1.91%,,否
臺北縣第一選區,鄭文泉,6,男,1958,民主進步黨,7045,4.71%,,否
臺北縣第一選區,廖裕德,7,男,1951,無,7239,4.84%,*,否
臺北縣第一選區,李雪梅,8,女,1953,中國國民黨,4143,2.77%,,否
臺北縣第一選區,黃俊哲,9,男,1978,無,12795,8.55%,*,否
臺北縣第一選區,黃炳煌,10,男,1954,民主進步黨,6747,4.51%,,否
臺北縣第一選區,王溪鬪,11,男,1953,民主進步黨,5128,3.43%,,否
臺北縣第一選區,黃瑞璨,12,男,1953,無,7730,5.17%,*,是
臺北縣第一選區,吳金宗,13,男,1975,親民黨,3004,2.01%,,是
臺北縣第一選區,朱欽榮,14,男,1951,無,118,0.08%,,否
臺北縣第一選區,蔡濬宇,15,女,1949,無,2089,1.40%,,否
臺北縣第一選區,李淑華,16,女,1968,親民黨,7419,4.96%,*,否
臺北縣第一選區,王淑惠,17,女,1953,中國國民黨,9243,6.18%,*,是
臺北縣第一選區,王景源,18,男,1958,中國國民黨,11814,7.90%,*,是
臺北縣第一選區,徐秀廷,19,男,1948,無,6174,4.13%,,是
臺北縣第一選區,曾文振,20,男,1952,無,12801,8.56%,*,是
臺北縣第一選區,郭阿美,21,女,1950,臺灣慧行志工黨,324,0.22%,,否
臺北縣第一選區,周勝考,22,男,1956,中國國民黨,11328,7.57%,*,是
臺北縣第一選區,蕭貫譽,23,男,1956,台灣團結聯盟,8831,5.90%,*,否
臺北縣第一選區,麥安懷,24,男,1958,親民黨,6752,4.51%,,否
臺北縣第二選區,楊桂萍,1,男,1951,中國國民黨,6417,5.55%,,否
臺北縣第二選區,簡文劉,2,男,1949,中國國民黨,10270,8.88%,*,是
臺北縣第二選區,林秀惠,3,女,1955,民主進步黨,9454,8.18%,*,否
臺北縣第二選區,游文煌,4,男,1964,新黨,5849,5.06%,,是
臺北縣第二選區,易湘華,5,女,1958,無,722,0.62%,,否
臺北縣第二選區,游光照,6,男,1964,無,3565,3.08%,,否
臺北縣第二選區,黃政瑞,7,男,1949,台灣團結聯盟,4626,4.00%,,否
臺北縣第二選區,徐秉賢,8,男,1959,無,2175,1.88%,,否
臺北縣第二選區,呂宏昌,9,男,1953,親民黨,3523,3.05%,,否
臺北縣第二選區,游輝廷,10,男,1953,中國國民黨,14550,12.59%,*,是
臺北縣第二選區,呂萬煜,11,男,1958,親民黨,6959,6.02%,,否
臺北縣第二選區,朱佩瑛,12,女,1958,親民黨,12530,10.84%,*,是
臺北縣第二選區,張瑞山,13,男,1955,民主進步黨,8862,7.67%,*,否
臺北縣第二選區,邱垂益,14,男,1950,中國國民黨,12545,10.85%,*,是
臺北縣第二選區,陳錦錠,15,女,1954,中國國民黨,13554,11.72%,*,是
臺北縣第三選區,林雪琴,1,女,1957,無,3919,6.37%,,是
臺北縣第三選區,劉逢雄,2,男,1941,無,5357,8.71%,,否
臺北縣第三選區,金介壽,3,男,1951,親民黨,8261,13.43%,*,是
臺北縣第三選區,汪小龍,4,男,1957,新黨,4095,6.66%,,否
臺北縣第三選區,石筑翎,5,女,1942,親民黨,2955,4.80%,,否
臺北縣第三選區,吳劉貴櫻,6,女,1947,無,736,1.20%,,否
臺北縣第三選區,呂世喜,7,男,1968,民主進步黨,7409,12.05%,*,否
臺北縣第三選區,張繼遠,8,男,1944,親民黨,6721,10.93%,,否
臺北縣第三選區,連斐璠,9,女,1959,中國國民黨,5475,8.90%,*,否
臺北縣第三選區,陳鴻源,10,男,1967,中國國民黨,14519,23.60%,*,是
臺北縣第三選區,江煌崑,11,男,1950,台灣團結聯盟,2064,3.36%,,否
臺北縣第四選區,林阿坤,1,男,1933,民主進步黨,9844,6.17%,*,是
臺北縣第四選區,歐金獅,2,男,1952,無,7979,5.00%,,否
臺北縣第四選區,余有澄,3,男,1953,中國國民黨,8905,5.58%,*,否
臺北縣第四選區,陳文錄,4,男,1949,無,9756,6.12%,*,否
臺北縣第四選區,王明麗,5,女,1952,中國國民黨,12522,7.85%,*,是
臺北縣第四選區,黃永昌,6,男,1962,無,6847,4.29%,,否
臺北縣第四選區,蔡黃隆,7,男,1961,親民黨,10688,6.70%,*,否
臺北縣第四選區,楊寶猜,8,女,1961,台灣團結聯盟,8284,5.19%,*,否
臺北縣第四選區,朱子孟,9,男,1962,中國國民黨,11700,7.34%,*,是
臺北縣第四選區,連鄭美素,10,女,1956,無,4766,2.99%,,否
臺北縣第四選區,羅榮貴,11,男,1959,無,2497,1.57%,,否
臺北縣第四選區,陳誠鈞,12,男,1955,無,117,0.07%,,否
臺北縣第四選區,許文龍,13,男,1960,民主進步黨,5792,3.63%,,否
臺北縣第四選區,高敏慧,14,女,1966,民主進步黨,10397,6.52%,*,是
臺北縣第四選區,黃富春,15,男,1954,無,7132,4.47%,,否
臺北縣第四選區,高寶華,16,男,1961,親民黨,4744,2.97%,,否
臺北縣第四選區,高文振,17,男,1954,無,4175,2.62%,,否
臺北縣第四選區,王學慧,18,女,1957,臺灣慧行志工黨,393,0.25%,,否
臺北縣第四選區,許元和,19,男,1950,中國國民黨,7141,4.48%,,否
臺北縣第四選區,楊木萬,20,男,1955,無,3209,2.01%,,否
臺北縣第四選區,陳世榮,21,男,1957,民主進步黨,14306,8.97%,*,是
臺北縣第四選區,陳茂樁,22,男,1956,臺灣慧行志工黨,1124,0.70%,,否
臺北縣第四選區,彭成龍,23,男,1956,無,7183,4.50%,,否
臺北縣第五選區,許銀榮,1,男,1958,無,512,0.31%,,否
臺北縣第五選區,林金蓮,2,女,1952,中國國民黨,6928,4.16%,,否
臺北縣第五選區,王興國,3,男,1958,無,4345,2.61%,,否
臺北縣第五選區,蕭正用,4,男,1951,無,5447,3.27%,,否
臺北縣第五選區,何仰山,5,男,1959,無,10620,6.37%,*,是
臺北縣第五選區,劉曉光,6,男,1960,無,979,0.59%,,否
臺北縣第五選區,陳幸進,7,男,1943,中國國民黨,15967,9.58%,*,是
臺北縣第五選區,李小萍,8,女,1969,親民黨,7331,4.40%,,否
臺北縣第五選區,鄭金隆,9,男,1955,民主進步黨,11586,6.95%,*,是
臺北縣第五選區,蔡明堂,10,男,1958,中國國民黨,13677,8.21%,*,是
臺北縣第五選區,李學益,11,男,1956,無,9986,5.99%,,是
臺北縣第五選區,林孝光,12,男,1948,親民黨,10205,6.12%,*,是
臺北縣第五選區,林淑芬,13,女,1973,民主進步黨,20971,12.58%,*,是
臺北縣第五選區,林國雄,14,男,1944,民主進步黨,12897,7.74%,*,否
臺北縣第五選區,黃桂蘭,15,女,1957,中國國民黨,7342,4.41%,*,否
臺北縣第五選區,康惟壤,16,男,1957,台灣團結聯盟,4460,2.68%,,否
臺北縣第五選區,陳信義,17,男,1937,中國國民黨,12718,7.63%,*,是
臺北縣第五選區,李友親,18,男,1961,民主進步黨,10669,6.40%,*,否
臺北縣第六選區,吳世仁,1,男,1940,中國國民黨,3573,2.12%,,否
臺北縣第六選區,陳信宏,2,男,1969,無,3229,1.92%,,否
臺北縣第六選區,林義一,3,男,1942,無,8420,5.01%,*,是
臺北縣第六選區,宋明宗,4,男,1967,中國國民黨,5691,3.38%,,否
臺北縣第六選區,林正智,5,男,1962,無,1545,0.92%,,否
臺北縣第六選區,楊育修,6,男,1974,無,1094,0.65%,,否
臺北縣第六選區,王黃湯雅,7,女,1953,無,4637,2.76%,,否
臺北縣第六選區,簡瑞珠,8,女,1954,無,2742,1.63%,,否
臺北縣第六選區,何淑峰,9,女,1967,民主進步黨,7462,4.44%,*,否
臺北縣第六選區,吳天麟,10,男,1954,民主進步黨,7866,4.68%,*,否
臺北縣第六選區,曹來旺,11,男,1958,民主進步黨,11567,6.88%,*,是
臺北縣第六選區,徐陳麗華,12,女,1959,中國國民黨,7571,4.50%,*,是
臺北縣第六選區,張當木,13,男,1960,中國國民黨,11668,6.94%,*,否
臺北縣第六選區,葉正森,14,男,1938,親民黨,5940,3.53%,,是
臺北縣第六選區,陳明義,15,男,1967,中國國民黨,4505,2.68%,,否
臺北縣第六選區,程宇鵬,16,男,1962,無,307,0.18%,,否
臺北縣第六選區,林重信,17,男,1941,中國國民黨,6022,3.58%,,是
臺北縣第六選區,許主峰,18,男,1959,台灣團結聯盟,4336,2.58%,,否
臺北縣第六選區,黃國祥,19,男,1947,無,2759,1.64%,,否
臺北縣第六選區,張益廣,20,男,1955,無,5209,3.10%,,否
臺北縣第六選區,張彥博,21,男,1956,新黨,1120,0.67%,,否
臺北縣第六選區,蔡宗一,22,男,1945,無,7179,4.27%,*,否
臺北縣第六選區,黃厚經,23,男,1953,中國國民黨,3377,2.01%,,否
臺北縣第六選區,蕭國基,24,男,1968,無,2123,1.26%,,否
臺北縣第六選區,康李佐慧,25,女,1948,無,5109,3.04%,,否
臺北縣第六選區,莊錫源,26,男,1958,中國國民黨,3788,2.25%,,否
臺北縣第六選區,廖連生,27,男,1952,無,50,0.03%,,否
臺北縣第六選區,丁小川,28,男,1946,親民黨,4737,2.82%,,否
臺北縣第六選區,許炳崑,29,男,1956,中國國民黨,12886,7.66%,*,是
臺北縣第六選區,李秀芬,30,女,1961,親民黨,4282,2.55%,,否
臺北縣第六選區,"呂 柱",31,男,1954,無,7370,4.38%,*,否
臺北縣第六選區,吳信章,32,男,1958,親民黨,2808,1.67%,,否
臺北縣第六選區,陳文治,33,男,1967,民主進步黨,7259,4.31%,*,是
臺北縣第七選區,呂子昌,1,男,1958,無,11714,19.66%,*,是
臺北縣第七選區,吳明修,2,男,1958,民主進步黨,10196,17.11%,,否
臺北縣第七選區,郭拱照,3,男,1931,中國國民黨,10610,17.80%,*,是
臺北縣第七選區,張鴻珠,4,女,1958,親民黨,4940,8.29%,,否
臺北縣第七選區,張恒,5,男,1954,無,7559,12.68%,,否
臺北縣第七選區,張旭昇,6,男,1961,無,1352,2.27%,,否
臺北縣第七選區,李文德,7,男,1938,中國國民黨,13224,22.19%,*,是
臺北縣第八選區,周雅玲,1,女,1968,無,4176,6.87%,*,否
臺北縣第八選區,曾炳煌,2,男,1946,無,2397,3.94%,,否
臺北縣第八選區,唐有吉,3,男,1950,中國國民黨,7539,12.40%,*,否
臺北縣第八選區,詹清山,4,男,1957,無,3851,6.33%,,否
臺北縣第八選區,楊孫祺,5,男,1958,親民黨,5455,8.97%,,否
臺北縣第八選區,陳燈貴,6,男,1959,中國國民黨,6487,10.67%,,否
臺北縣第八選區,江麗玉,7,女,1959,台灣團結聯盟,2998,4.93%,,否
臺北縣第八選區,許春財,8,男,1951,無,11544,18.98%,*,否
臺北縣第八選區,沈發惠,9,男,1966,民主進步黨,7699,12.66%,*,是
臺北縣第八選區,鄭金川,10,男,1964,無,793,1.30%,,否
臺北縣第八選區,唐瓔庭,11,男,1964,親民黨,5568,9.16%,,否
臺北縣第八選區,張寶玉,12,女,1961,中國國民黨,2300,3.78%,,否
臺北縣第九選區,趙國棟,1,男,1963,親民黨,19211,49.21%,,否
