地區,姓名,號次,得票數,得票率
臺北市北投區,李銀來,1,136,66.02%
臺北市北投區,陳梅蘭,2,19,9.22%
臺北市北投區,汪麗花,3,5,2.43%
臺北市北投區,陳義信,4,46,22.33%
臺北市士林區,李銀來,1,151,55.51%
臺北市士林區,陳梅蘭,2,40,14.71%
臺北市士林區,汪麗花,3,14,5.15%
臺北市士林區,陳義信,4,67,24.63%
臺北市內湖區,李銀來,1,177,67.30%
臺北市內湖區,陳梅蘭,2,25,9.51%
臺北市內湖區,汪麗花,3,13,4.94%
臺北市內湖區,陳義信,4,48,18.25%
臺北市南港區,李銀來,1,208,67.53%
臺北市南港區,陳梅蘭,2,36,11.69%
臺北市南港區,汪麗花,3,11,3.57%
臺北市南港區,陳義信,4,53,17.21%
臺北市松山區,李銀來,1,90,67.67%
臺北市松山區,陳梅蘭,2,17,12.78%
臺北市松山區,汪麗花,3,6,4.51%
臺北市松山區,陳義信,4,20,15.04%
臺北市信義區,李銀來,1,57,46.34%
臺北市信義區,陳梅蘭,2,30,24.39%
臺北市信義區,汪麗花,3,6,4.88%
臺北市信義區,陳義信,4,30,24.39%
臺北市中山區,李銀來,1,147,67.43%
臺北市中山區,陳梅蘭,2,26,11.93%
臺北市中山區,汪麗花,3,10,4.59%
臺北市中山區,陳義信,4,35,16.06%
臺北市大同區,李銀來,1,305,63.28%
臺北市大同區,陳梅蘭,2,43,8.92%
臺北市大同區,汪麗花,3,22,4.56%
臺北市大同區,陳義信,4,112,23.24%
臺北市中正區,李銀來,1,310,64.72%
臺北市中正區,陳梅蘭,2,42,8.77%
臺北市中正區,汪麗花,3,23,4.80%
臺北市中正區,陳義信,4,104,21.71%
臺北市萬華區,李銀來,1,464,60.65%
臺北市萬華區,陳梅蘭,2,74,9.67%
臺北市萬華區,汪麗花,3,54,7.06%
臺北市萬華區,陳義信,4,173,22.61%
臺北市大安區,李銀來,1,195,59.63%
臺北市大安區,陳梅蘭,2,64,19.57%
臺北市大安區,汪麗花,3,17,5.20%
臺北市大安區,陳義信,4,51,15.60%
臺北市文山區,李銀來,1,197,57.10%
臺北市文山區,陳梅蘭,2,48,13.91%
臺北市文山區,汪麗花,3,11,3.19%
臺北市文山區,陳義信,4,89,25.80%
高雄市鹽埕區,陳萬義,1,2,5.56%
高雄市鹽埕區,張正信,2,4,11.11%
高雄市鹽埕區,胡慶明,3,1,2.78%
高雄市鹽埕區,林國權,4,7,19.44%
高雄市鹽埕區,洪林雨萍,5,1,2.78%
高雄市鹽埕區,鄭海河,6,1,2.78%
高雄市鹽埕區,曹明輝,7,10,27.78%
高雄市鹽埕區,鄭玉昌,8,10,27.78%
高雄市鼓山區,陳萬義,1,11,7.53%
高雄市鼓山區,張正信,2,28,19.18%
高雄市鼓山區,胡慶明,3,13,8.90%
高雄市鼓山區,林國權,4,8,5.48%
高雄市鼓山區,洪林雨萍,5,7,4.79%
高雄市鼓山區,鄭海河,6,6,4.11%
高雄市鼓山區,曹明輝,7,52,35.62%
高雄市鼓山區,鄭玉昌,8,21,14.38%
高雄市旗津區,陳萬義,1,17,3.98%
高雄市旗津區,張正信,2,88,20.61%
高雄市旗津區,胡慶明,3,16,3.75%
高雄市旗津區,林國權,4,64,14.99%
高雄市旗津區,洪林雨萍,5,20,4.68%
高雄市旗津區,鄭海河,6,4,0.94%
高雄市旗津區,曹明輝,7,191,44.73%
高雄市旗津區,鄭玉昌,8,27,6.32%
高雄市左營區,陳萬義,1,15,3.90%
高雄市左營區,張正信,2,104,27.01%
高雄市左營區,胡慶明,3,8,2.08%
高雄市左營區,林國權,4,86,22.34%
高雄市左營區,洪林雨萍,5,11,2.86%
高雄市左營區,鄭海河,6,14,3.64%
高雄市左營區,曹明輝,7,109,28.31%
高雄市左營區,鄭玉昌,8,38,9.87%
