地區,姓名,號次,得票數,得票率
臺北市北投區建民里,吳炎成,1,2,0.08%
臺北市北投區建民里,郝龍斌,2,970,41.20%
臺北市北投區建民里,蕭淑華,3,6,0.25%
臺北市北投區建民里,吳武明,4,5,0.21%
臺北市北投區建民里,蘇貞昌,5,1371,58.24%
臺北市北投區文林里,吳炎成,1,2,0.07%
臺北市北投區文林里,郝龍斌,2,1220,46.79%
臺北市北投區文林里,蕭淑華,3,2,0.07%
臺北市北投區文林里,吳武明,4,4,0.15%
臺北市北投區文林里,蘇貞昌,5,1379,52.89%
臺北市北投區石牌里,吳炎成,1,5,0.15%
臺北市北投區石牌里,郝龍斌,2,1510,46.79%
臺北市北投區石牌里,蕭淑華,3,4,0.12%
臺北市北投區石牌里,吳武明,4,8,0.24%
臺北市北投區石牌里,蘇貞昌,5,1700,52.68%
臺北市北投區福興里,吳炎成,1,5,0.12%
臺北市北投區福興里,郝龍斌,2,2013,50.03%
臺北市北投區福興里,蕭淑華,3,1,0.02%
臺北市北投區福興里,吳武明,4,10,0.24%
臺北市北投區福興里,蘇貞昌,5,1994,49.56%
臺北市北投區榮光里,吳炎成,1,4,0.09%
臺北市北投區榮光里,郝龍斌,2,2132,52.89%
臺北市北投區榮光里,蕭淑華,3,1,0.02%
臺北市北投區榮光里,吳武明,4,7,0.17%
臺北市北投區榮光里,蘇貞昌,5,1887,46.81%
臺北市北投區榮華里,吳炎成,1,7,0.16%
臺北市北投區榮華里,郝龍斌,2,2403,55.15%
臺北市北投區榮華里,蕭淑華,3,7,0.16%
臺北市北投區榮華里,吳武明,4,8,0.18%
臺北市北投區榮華里,蘇貞昌,5,1932,44.34%
臺北市北投區裕民里,吳炎成,1,0,0.00%
臺北市北投區裕民里,郝龍斌,2,2334,53.31%
臺北市北投區裕民里,蕭淑華,3,6,0.13%
臺北市北投區裕民里,吳武明,4,9,0.20%
臺北市北投區裕民里,蘇貞昌,5,2029,46.34%
臺北市北投區振華里,吳炎成,1,4,0.09%
臺北市北投區振華里,郝龍斌,2,2494,56.18%
臺北市北投區振華里,蕭淑華,3,10,0.22%
臺北市北投區振華里,吳武明,4,15,0.33%
臺北市北投區振華里,蘇貞昌,5,1916,43.16%
臺北市北投區永和里,吳炎成,1,7,0.14%
臺北市北投區永和里,郝龍斌,2,2552,52.39%
臺北市北投區永和里,蕭淑華,3,5,0.10%
臺北市北投區永和里,吳武明,4,7,0.14%
臺北市北投區永和里,蘇貞昌,5,2300,47.21%
臺北市北投區永欣里,吳炎成,1,6,0.14%
臺北市北投區永欣里,郝龍斌,2,2528,60.57%
臺北市北投區永欣里,蕭淑華,3,3,0.07%
臺北市北投區永欣里,吳武明,4,13,0.31%
臺北市北投區永欣里,蘇貞昌,5,1623,38.89%
臺北市北投區永明里,吳炎成,1,3,0.10%
臺北市北投區永明里,郝龍斌,2,1581,55.02%
