地區,姓名,號次,得票數,得票率
臺北市北投區建民里,李敖,1,8,0.36%
臺北市北投區建民里,周玉蔻,2,10,0.45%
臺北市北投區建民里,謝長廷,3,1277,57.21%
臺北市北投區建民里,宋楚瑜,4,86,3.85%
臺北市北投區建民里,郝龍斌,5,843,37.77%
臺北市北投區建民里,柯賜海,6,8,0.36%
臺北市北投區文林里,李敖,1,17,0.70%
臺北市北投區文林里,周玉蔻,2,4,0.16%
臺北市北投區文林里,謝長廷,3,1218,50.00%
臺北市北投區文林里,宋楚瑜,4,74,3.04%
臺北市北投區文林里,郝龍斌,5,1117,45.85%
臺北市北投區文林里,柯賜海,6,6,0.25%
臺北市北投區石牌里,李敖,1,18,0.64%
臺北市北投區石牌里,周玉蔻,2,5,0.18%
臺北市北投區石牌里,謝長廷,3,1416,49.96%
臺北市北投區石牌里,宋楚瑜,4,72,2.54%
臺北市北投區石牌里,郝龍斌,5,1313,46.33%
臺北市北投區石牌里,柯賜海,6,10,0.35%
臺北市北投區福興里,李敖,1,21,0.55%
臺北市北投區福興里,周玉蔻,2,6,0.16%
臺北市北投區福興里,謝長廷,3,1776,46.80%
臺北市北投區福興里,宋楚瑜,4,141,3.72%
臺北市北投區福興里,郝龍斌,5,1836,48.38%
臺北市北投區福興里,柯賜海,6,15,0.40%
臺北市北投區榮光里,李敖,1,17,0.45%
臺北市北投區榮光里,周玉蔻,2,8,0.21%
臺北市北投區榮光里,謝長廷,3,1678,44.79%
臺北市北投區榮光里,宋楚瑜,4,124,3.31%
臺北市北投區榮光里,郝龍斌,5,1912,51.04%
臺北市北投區榮光里,柯賜海,6,7,0.19%
臺北市北投區榮華里,李敖,1,18,0.45%
臺北市北投區榮華里,周玉蔻,2,14,0.35%
臺北市北投區榮華里,謝長廷,3,1645,41.35%
臺北市北投區榮華里,宋楚瑜,4,139,3.49%
臺北市北投區榮華里,郝龍斌,5,2154,54.15%
臺北市北投區榮華里,柯賜海,6,8,0.20%
臺北市北投區裕民里,李敖,1,18,0.48%
臺北市北投區裕民里,周玉蔻,2,5,0.13%
臺北市北投區裕民里,謝長廷,3,1613,42.86%
臺北市北投區裕民里,宋楚瑜,4,145,3.85%
臺北市北投區裕民里,郝龍斌,5,1973,52.43%
臺北市北投區裕民里,柯賜海,6,9,0.24%
臺北市北投區振華里,李敖,1,23,0.55%
臺北市北投區振華里,周玉蔻,2,12,0.28%
臺北市北投區振華里,謝長廷,3,1740,41.30%
臺北市北投區振華里,宋楚瑜,4,127,3.01%
臺北市北投區振華里,郝龍斌,5,2296,54.50%
臺北市北投區振華里,柯賜海,6,15,0.36%
臺北市北投區永和里,李敖,1,19,0.44%
