地區,姓名,號次,得票數,得票率
臺北市,蔡英文,1,634565,39.54%
臺北市,馬英九,2,928717,57.87%
臺北市,宋楚瑜,3,41448,2.58%
新北市,蔡英文,1,1007551,43.45%
新北市,馬英九,2,1245673,53.72%
新北市,宋楚瑜,3,65269,2.81%
臺中市,蔡英文,1,678736,44.68%
臺中市,馬英九,2,792334,52.15%
臺中市,宋楚瑜,3,48030,3.16%
臺南市,蔡英文,1,631232,57.72%
臺南市,馬英九,2,435274,39.80%
臺南市,宋楚瑜,3,27066,2.47%
高雄市,蔡英文,1,883158,53.42%
高雄市,馬英九,2,730461,44.18%
高雄市,宋楚瑜,3,39469,2.38%
宜蘭縣,蔡英文,1,135156,52.52%
宜蘭縣,馬英九,2,115496,44.88%
宜蘭縣,宋楚瑜,3,6652,2.58%
桃園縣,蔡英文,1,445308,39.85%
桃園縣,馬英九,2,639151,57.20%
桃園縣,宋楚瑜,3,32927,2.94%
新竹縣,蔡英文,1,89741,30.93%
新竹縣,馬英九,2,190797,65.76%
新竹縣,宋楚瑜,3,9599,3.30%
苗栗縣,蔡英文,1,107164,33.18%
苗栗縣,馬英九,2,206200,63.84%
苗栗縣,宋楚瑜,3,9597,2.97%
彰化縣,蔡英文,1,340069,46.49%
彰化縣,馬英九,2,369968,50.58%
彰化縣,宋楚瑜,3,21403,2.92%
南投縣,蔡英文,1,123077,42.36%
南投縣,馬英九,2,158703,54.62%
南投縣,宋楚瑜,3,8726,3.00%
雲林縣,蔡英文,1,214141,55.81%
雲林縣,馬英九,2,159891,41.67%
雲林縣,宋楚瑜,3,9662,2.51%
嘉義縣,蔡英文,1,181463,58.57%
嘉義縣,馬英九,2,120946,39.04%
嘉義縣,宋楚瑜,3,7364,2.37%
屏東縣,蔡英文,1,271722,55.13%
屏東縣,馬英九,2,211571,42.92%
屏東縣,宋楚瑜,3,9562,1.94%
臺東縣,蔡英文,1,33417,30.50%
臺東縣,馬英九,2,72823,66.47%
臺東縣,宋楚瑜,3,3313,3.02%
花蓮縣,蔡英文,1,43845,25.94%
花蓮縣,馬英九,2,118815,70.29%
花蓮縣,宋楚瑜,3,6359,3.76%
澎湖縣,蔡英文,1,20717,45.65%
澎湖縣,馬英九,2,22579,49.75%
澎湖縣,宋楚瑜,3,2082,4.58%
基隆市,蔡英文,1,79562,36.76%
基隆市,馬英九,2,128294,59.28%
基隆市,宋楚瑜,3,8533,3.94%
新竹市,蔡英文,1,92632,39.48%
新竹市,馬英九,2,134728,57.43%
新竹市,宋楚瑜,3,7216,3.07%
嘉義市,蔡英文,1,76711,51.04%
嘉義市,馬英九,2,69535,46.26%
嘉義市,宋楚瑜,3,4042,2.68%
金門縣,蔡英文,1,3193,8.21%
金門縣,馬英九,2,34676,89.23%
金門縣,宋楚瑜,3,990,2.54%
連江縣,蔡英文,1,418,8.03%
連江縣,馬英九,2,4507,86.60%
連江縣,宋楚瑜,3,279,5.36%
