地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺北縣第1選區,黃忠信,1,男,1954,無,10908,6.63%,*,是
臺北縣第1選區,黃瑞燦,2,男,1953,無,9794,5.95%,*,是
臺北縣第1選區,潘金宗,3,男,1943,無,942,0.57%,,否
臺北縣第1選區,王淑慧,4,女,1953,民主進步黨,10943,6.65%,*,是
臺北縣第1選區,黃梓榮,5,男,1945,中國國民黨,3352,2.04%,,否
臺北縣第1選區,湯明達,6,男,1960,新黨,7124,4.33%,,是
臺北縣第1選區,趙燕昭,7,男,1956,中國國民黨,6603,4.01%,,否
臺北縣第1選區,賴金波,8,男,1928,中國國民黨,9565,5.81%,*,是
臺北縣第1選區,黃炳煌,9,男,1954,民主進步黨,5664,3.44%,,否
臺北縣第1選區,王景源,10,男,1958,中國國民黨,8525,5.18%,*,否
臺北縣第1選區,廖裕德,11,男,1951,無,5988,3.64%,,是
臺北縣第1選區,謝清海,12,男,1954,無,208,0.13%,,否
臺北縣第1選區,周勝考,13,男,1956,中國國民黨,7502,4.56%,*,否
臺北縣第1選區,林媽開,14,男,1951,民主進步黨,5640,3.43%,,否
臺北縣第1選區,何培才,15,男,1955,中國國民黨,5348,3.25%,,否
臺北縣第1選區,張宏銘,16,男,1960,中國國民黨,3202,1.95%,,否
臺北縣第1選區,劉姿鴻,17,女,1964,無,8811,5.35%,*,否
臺北縣第1選區,李淑華,18,女,1968,新黨,6130,3.73%,,否
臺北縣第1選區,王溪鬪,19,男,1953,民主進步黨,5505,3.35%,,否
臺北縣第1選區,曾文振,20,男,1952,無,12538,7.62%,*,是
臺北縣第1選區,周朝陽,21,男,1954,建國黨,1689,1.03%,,否
臺北縣第1選區,張慶堂,22,男,1953,無,131,0.08%,,否
臺北縣第1選區,林璽美,23,女,1962,綠色本土清新黨,752,0.46%,,否
臺北縣第1選區,徐秀廷,24,男,1948,無,12826,7.79%,*,是
臺北縣第1選區,李偉群,25,男,1957,無,4791,2.91%,,否
臺北縣第1選區,王淑惠,26,女,1954,中國國民黨,10068,6.12%,*,否
臺北縣第2選區,李睦勤,1,女,1964,無,4049,3.38%,,否
臺北縣第2選區,王順發,2,男,1949,中國國民黨,6869,5.73%,,否
臺北縣第2選區,朱佩瑛,3,女,1958,中國國民黨,11400,9.50%,*,否
臺北縣第2選區,林秀惠,4,女,1955,民主進步黨,8359,6.97%,,否
臺北縣第2選區,游文煌,5,男,1964,新黨,9030,7.53%,*,否
臺北縣第2選區,游輝廷,6,男,1953,中國國民黨,10438,8.70%,*,是
臺北縣第2選區,邱垂益,7,男,1950,中國國民黨,14662,12.22%,*,是
臺北縣第2選區,徐秉賢,8,男,1959,民主進步黨,7627,6.36%,,否
臺北縣第2選區,張瑞山,9,男,1955,民主進步黨,7186,5.99%,,否
臺北縣第2選區,簡文劉,10,男,1949,中國國民黨,10485,8.74%,*,否
臺北縣第2選區,游詩源,11,男,1949,中國國民黨,8643,7.21%,*,是
臺北縣第2選區,陳錦錠,12,女,1954,中國國民黨,15429,12.86%,*,是
臺北縣第2選區,陳光宇,13,女,1968,綠色本土清新黨,1198,1.00%,,否
臺北縣第2選區,侯國華,14,男,1966,新黨,4580,3.82%,,否
臺北縣第3選區,林雪琴,1,女,1957,民主進步黨,10728,15.94%,*,是
臺北縣第3選區,劉君驥,2,男,1954,新黨,8032,11.93%,,否
臺北縣第3選區,陳鴻源,3,男,1967,中國國民黨,14425,21.43%,*,否
臺北縣第3選區,石筑翎,4,女,1942,中國國民黨,2610,3.88%,,否
臺北縣第3選區,孫和連,5,男,1957,無,4074,6.05%,,否
臺北縣第3選區,劉枝發,6,男,1955,無,2454,3.65%,,否
臺北縣第3選區,金介壽,7,男,1951,新黨,9179,13.64%,*,是
臺北縣第3選區,萬世忠,8,男,1970,無,580,0.86%,,否
臺北縣第3選區,果春暉,9,男,1961,無,642,0.95%,,否
臺北縣第3選區,蘇貴碧,10,女,1940,中國國民黨,14578,21.66%,*,是
臺北縣第4選區,呂進福,1,男,1939,中國國民黨,11625,7.99%,*,是
臺北縣第4選區,蔡黃隆,2,男,1961,新黨,5515,3.79%,,否
臺北縣第4選區,林宗賢,3,男,1957,無,441,0.30%,,否
臺北縣第4選區,蘇有仁,4,男,1949,中國國民黨,14642,10.07%,*,是
臺北縣第4選區,李震東,5,男,1959,無,117,0.08%,,否
臺北縣第4選區,高敏慧,6,女,1966,民主進步黨,9026,6.21%,*,否
臺北縣第4選區,朱子孟,7,男,1962,中國國民黨,8880,6.11%,*,否
臺北縣第4選區,林阿坤,8,男,1933,民主進步黨,12270,8.44%,*,是
臺北縣第4選區,王明麗,9,女,1952,中國國民黨,12914,8.88%,*,是
臺北縣第4選區,簡長文,10,男,1944,民主進步黨,3791,2.61%,,否
臺北縣第4選區,陳金蓮,11,女,1963,無,76,0.05%,,否
