地區,姓名,號次,得票數,得票率
臺北市松山區莊敬里,陳汝斌,1,4,0.12%
臺北市松山區莊敬里,趙衍慶,2,49,1.50%
臺北市松山區莊敬里,李宏信,3,7,0.21%
臺北市松山區莊敬里,陳永昌,4,5,0.15%
臺北市松山區莊敬里,馮光遠,5,21,0.64%
臺北市松山區莊敬里,連勝文,6,1448,44.51%
臺北市松山區莊敬里,柯文哲,7,1719,52.84%
臺北市松山區東榮里,陳汝斌,1,1,0.02%
臺北市松山區東榮里,趙衍慶,2,50,1.08%
臺北市松山區東榮里,李宏信,3,10,0.21%
臺北市松山區東榮里,陳永昌,4,2,0.04%
臺北市松山區東榮里,馮光遠,5,29,0.63%
臺北市松山區東榮里,連勝文,6,1903,41.46%
臺北市松山區東榮里,柯文哲,7,2594,56.52%
臺北市松山區三民里,陳汝斌,1,2,0.05%
臺北市松山區三民里,趙衍慶,2,37,0.94%
臺北市松山區三民里,李宏信,3,6,0.15%
臺北市松山區三民里,陳永昌,4,3,0.07%
臺北市松山區三民里,馮光遠,5,15,0.38%
臺北市松山區三民里,連勝文,6,1759,44.80%
臺北市松山區三民里,柯文哲,7,2104,53.59%
臺北市松山區新益里,陳汝斌,1,3,0.10%
臺北市松山區新益里,趙衍慶,2,30,1.00%
臺北市松山區新益里,李宏信,3,7,0.23%
臺北市松山區新益里,陳永昌,4,2,0.06%
臺北市松山區新益里,馮光遠,5,17,0.56%
臺北市松山區新益里,連勝文,6,1193,39.76%
臺北市松山區新益里,柯文哲,7,1748,58.26%
臺北市松山區富錦里,陳汝斌,1,2,0.06%
臺北市松山區富錦里,趙衍慶,2,32,1.06%
臺北市松山區富錦里,李宏信,3,4,0.13%
臺北市松山區富錦里,陳永昌,4,4,0.13%
臺北市松山區富錦里,馮光遠,5,12,0.39%
臺北市松山區富錦里,連勝文,6,1346,44.64%
臺北市松山區富錦里,柯文哲,7,1615,53.56%
臺北市松山區新東里,陳汝斌,1,1,0.03%
臺北市松山區新東里,趙衍慶,2,40,1.38%
臺北市松山區新東里,李宏信,3,8,0.27%
臺北市松山區新東里,陳永昌,4,1,0.03%
臺北市松山區新東里,馮光遠,5,15,0.51%
臺北市松山區新東里,連勝文,6,1174,40.59%
臺北市松山區新東里,柯文哲,7,1653,57.15%
臺北市松山區富泰里,陳汝斌,1,0,0.00%
臺北市松山區富泰里,趙衍慶,2,28,1.03%
臺北市松山區富泰里,李宏信,3,2,0.07%
臺北市松山區富泰里,陳永昌,4,5,0.18%
臺北市松山區富泰里,馮光遠,5,12,0.44%
臺北市松山區富泰里,連勝文,6,1342,49.42%
臺北市松山區富泰里,柯文哲,7,1326,48.83%
臺北市松山區介壽里,陳汝斌,1,2,0.07%
臺北市松山區介壽里,趙衍慶,2,34,1.29%
臺北市松山區介壽里,李宏信,3,5,0.19%
臺北市松山區介壽里,陳永昌,4,2,0.07%
臺北市松山區介壽里,馮光遠,5,17,0.64%
臺北市松山區介壽里,連勝文,6,1026,39.11%
臺北市松山區介壽里,柯文哲,7,1537,58.59%
臺北市松山區精忠里,陳汝斌,1,1,0.04%
臺北市松山區精忠里,趙衍慶,2,34,1.39%
臺北市松山區精忠里,李宏信,3,5,0.20%
臺北市松山區精忠里,陳永昌,4,4,0.16%
臺北市松山區精忠里,馮光遠,5,22,0.90%
臺北市松山區精忠里,連勝文,6,1095,44.96%
臺北市松山區精忠里,柯文哲,7,1274,52.32%
臺北市松山區東光里,陳汝斌,1,7,0.16%
