地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺北縣第十二選區,張金榮,1,男,1951,中國國民黨,1386,100.00%,*,是
宜蘭縣第十一選區,林榮木,1,男,1955,中國國民黨,2041,100.00%,*,是
宜蘭縣第十二選區,游約翰,1,男,1956,無,408,17.31%,,否
宜蘭縣第十二選區,江明順,2,男,1953,無,1148,48.71%,*,否
宜蘭縣第十二選區,江新財,3,男,1940,中國國民黨,801,33.98%,,是
桃園縣第十四選區,游榮進,1,男,1948,中國國民黨,722,14.85%,,否
桃園縣第十四選區,曾志湘,2,男,1957,中國國民黨,1241,25.53%,,否
桃園縣第十四選區,呂政秋,3,男,1944,中國國民黨,1304,26.83%,,否
桃園縣第十四選區,陳榮貴,4,男,1943,中國國民黨,1594,32.79%,*,否
新竹縣第十選區,陳志炳,1,男,1958,新黨,175,5.37%,,否
新竹縣第十選區,阿棟．優帕司,2,男,1954,無,1445,44.31%,,否
新竹縣第十選區,雲天寶,3,男,1954,中國國民黨,1641,50.32%,*,是
新竹縣第十一選區,高瑞馨,1,男,1958,中國國民黨,1047,37.04%,*,是
新竹縣第十一選區,林煌春,2,男,1954,無,982,34.74%,,否
新竹縣第十一選區,趙巨寶,3,男,1943,無,798,28.23%,,否
苗栗縣第八選區,柯玉仙,1,女,1965,中國國民黨,953,39.30%,,否
苗栗縣第八選區,劉繁治,2,男,1938,中國國民黨,1472,60.70%,*,否
臺中縣第九選區,林榮進,1,男,1947,中國國民黨,1792,63.55%,*,否
臺中縣第九選區,吳進祿,2,男,1939,中國國民黨,967,34.29%,,否
臺中縣第九選區,林偉光,3,男,1954,中國國民黨,61,2.16%,,否
南投縣第六選區,谷憲章,1,男,1957,中國國民黨,26,0.66%,,是
南投縣第六選區,伍新財,2,男,1963,中國國民黨,1539,39.32%,*,否
南投縣第六選區,松秋明,3,男,1956,中國國民黨,1291,32.98%,,是
南投縣第六選區,金榮清,4,男,1954,中國國民黨,1058,27.03%,,否
南投縣第七選區,卓文華,1,男,1960,無,3560,59.25%,*,否
南投縣第七選區,王秀鳳,2,女,1955,中國國民黨,2448,40.75%,,否
嘉義縣第七選區,陽文成,1,男,1948,無,73,3.77%,,否
嘉義縣第七選區,石信忠,2,男,1953,無,426,21.98%,,否
嘉義縣第七選區,汪志敏,3,男,1967,無,479,24.72%,,否
嘉義縣第七選區,湯進賢,4,男,1947,中國國民黨,960,49.54%,*,否
高雄縣第十選區,蔡文悌,1,男,1942,中國國民黨,725,52.38%,*,否
高雄縣第十選區,謝進財,2,男,1959,中國國民黨,659,47.62%,,否
高雄縣第十一選區,巴槳.樂莎.梅子,1,女,1959,民主進步黨,637,27.68%,,否
高雄縣第十一選區,高順壽,2,男,1955,無,671,29.16%,,否
高雄縣第十一選區,謝瑞民,3,男,1955,中國國民黨,957,41.59%,*,是
高雄縣第十一選區,謝清花,4,女,1954,無,36,1.56%,,否
高雄縣第十二選區,李玉章,1,男,1952,中國國民黨,824,53.06%,*,是
高雄縣第十二選區,林宗華,2,男,1947,中國國民黨,729,46.94%,,否
屏東縣第九選區,包金蓮,1,女,1944,中國國民黨,1817,49.73%,,否
屏東縣第九選區,許阿桃,2,女,1942,中國國民黨,1837,50.27%,*,是
屏東縣第十選區,高文貴,1,男,1949,無,1368,32.98%,,否
屏東縣第十選區,柳成光,2,男,1951,無,802,19.33%,,否
屏東縣第十選區,林玉如,3,女,1951,中國國民黨,1627,39.22%,*,否
屏東縣第十選區,陳源勝,4,男,1949,民主進步黨,351,8.46%,,是
屏東縣第十一選區,李三和,1,男,1941,中國國民黨,1700,66.88%,*,是
屏東縣第十一選區,林新福,2,男,1956,無,842,33.12%,,否
屏東縣第十二選區,高貴香,1,女,1954,中國國民黨,726,17.84%,,否
屏東縣第十二選區,連瑞騰,2,男,1962,中國國民黨,509,12.51%,,否
屏東縣第十二選區,李宜潔,3,女,1959,中國國民黨,1556,38.24%,*,否
屏東縣第十二選區,邱加傳,4,男,1950,無,1278,31.41%,,是
屏東縣第十三選區,李清標,1,男,1939,無,1021,39.98%,,否
屏東縣第十三選區,吳天福,2,男,1949,中國國民黨,1533,60.02%,*,否
屏東縣第十四選區,羅紹勇,1,男,1936,無,1051,43.83%,,否
屏東縣第十四選區,簡東明,2,男,1951,中國國民黨,1347,56.17%,*,否
屏東縣第十五選區,周康弘,1,男,1948,中國國民黨,2515,100.00%,*,是
屏東縣第十六選區,賴金成,1,男,1956,無,970,46.12%,,否
屏東縣第十六選區,沙本賞,2,男,1938,中國國民黨,1133,53.88%,*,是
臺東縣第十選區,邱勝英,1,男,1941,中國國民黨,874,54.49%,*,否
臺東縣第十選區,胡振英,2,男,1951,中國國民黨,730,45.51%,,否
臺東縣第十一選區,胡新一,1,男,1957,中國國民黨,781,43.32%,*,否
臺東縣第十一選區,邱占東,2,男,1961,中國國民黨,453,25.12%,,否
臺東縣第十一選區,宋坤龍,3,男,1946,中國國民黨,471,26.12%,,是
臺東縣第十一選區,陳世美,4,女,1960,中國國民黨,98,5.44%,,否
臺東縣第十二選區,胡昭青,1,女,1958,無,375,22.63%,,否
臺東縣第十二選區,陳建台,2,男,1962,中國台灣原住民黨,1282,77.37%,*,是
臺東縣第十三選區,朱連濟,1,女,1963,中國國民黨,500,30.41%,*,否
臺東縣第十三選區,林忠平,2,男,1953,中國國民黨,813,49.45%,,否
