地區,姓名,號次,得票數,得票率
宜蘭縣第11選區宜蘭市神農里第0023投開票所,孫湯玉惠,1,1,33.33%
宜蘭縣第11選區宜蘭市神農里第0023投開票所,陳慶喜,2,2,66.66%
宜蘭縣第11選區宜蘭市神農里第0023投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市神農里第0023投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市神農里第0024投開票所,孫湯玉惠,1,3,75.00%
宜蘭縣第11選區宜蘭市神農里第0024投開票所,陳慶喜,2,1,25.00%
宜蘭縣第11選區宜蘭市神農里第0024投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市神農里第0024投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市神農里第0025投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市神農里第0025投開票所,陳慶喜,2,1,100.00%
宜蘭縣第11選區宜蘭市神農里第0025投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市神農里第0025投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市民權里第0021投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市民權里第0021投開票所,陳慶喜,2,1,100.00%
宜蘭縣第11選區宜蘭市民權里第0021投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市民權里第0021投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市民權里第0022投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市民權里第0022投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市民權里第0022投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市民權里第0022投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市進士里第0029投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市進士里第0029投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市進士里第0029投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市進士里第0029投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市進士里第0030投開票所,孫湯玉惠,1,1,33.33%
宜蘭縣第11選區宜蘭市進士里第0030投開票所,陳慶喜,2,1,33.33%
宜蘭縣第11選區宜蘭市進士里第0030投開票所,洪林雨萍,3,1,33.33%
宜蘭縣第11選區宜蘭市進士里第0030投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市南橋里第0031投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市南橋里第0031投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市南橋里第0031投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市南橋里第0031投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市建業里第0035投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市建業里第0035投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市建業里第0035投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市建業里第0035投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市建業里第0036投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市建業里第0036投開票所,陳慶喜,2,1,100.00%
宜蘭縣第11選區宜蘭市建業里第0036投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市建業里第0036投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市南津里第0033投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市南津里第0033投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市南津里第0033投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市南津里第0033投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市南津里第0034投開票所,孫湯玉惠,1,1,33.33%
宜蘭縣第11選區宜蘭市南津里第0034投開票所,陳慶喜,2,1,33.33%
宜蘭縣第11選區宜蘭市南津里第0034投開票所,洪林雨萍,3,1,33.33%
宜蘭縣第11選區宜蘭市南津里第0034投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市凱旋里第0032投開票所,孫湯玉惠,1,6,100.00%
宜蘭縣第11選區宜蘭市凱旋里第0032投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市凱旋里第0032投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市凱旋里第0032投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市黎明里第0051投開票所,孫湯玉惠,1,5,100.00%
宜蘭縣第11選區宜蘭市黎明里第0051投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市黎明里第0051投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市黎明里第0051投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市黎明里第0052投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市黎明里第0052投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市黎明里第0052投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市黎明里第0052投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市東村里第0046投開票所,孫湯玉惠,1,1,50.00%
宜蘭縣第11選區宜蘭市東村里第0046投開票所,陳慶喜,2,1,50.00%
宜蘭縣第11選區宜蘭市東村里第0046投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市東村里第0046投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市東村里第0047投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市東村里第0047投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市東村里第0047投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市東村里第0047投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市延平里第0040投開票所,孫湯玉惠,1,0,0.00%
宜蘭縣第11選區宜蘭市延平里第0040投開票所,陳慶喜,2,0,0.00%
宜蘭縣第11選區宜蘭市延平里第0040投開票所,洪林雨萍,3,0,0.00%
宜蘭縣第11選區宜蘭市延平里第0040投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市延平里第0041投開票所,孫湯玉惠,1,3,27.27%
宜蘭縣第11選區宜蘭市延平里第0041投開票所,陳慶喜,2,2,18.18%
宜蘭縣第11選區宜蘭市延平里第0041投開票所,洪林雨萍,3,6,54.54%
宜蘭縣第11選區宜蘭市延平里第0041投開票所,陳柳造,4,0,0.00%
宜蘭縣第11選區宜蘭市延平里第0042投開票所,孫湯玉惠,1,0,0.00%
