地區,姓名,號次,得票數,得票率
臺北市,吳文明,1,60,4.03%
臺北市,瓦歷斯‧貝林,2,195,13.11%
臺北市,羅法尼耀學海,3,7,0.47%
臺北市,全文盛,4,150,10.09%
臺北市,尤哈尼‧伊斯卡卡夫特,5,131,8.81%
臺北市,葉神保,6,34,2.29%
臺北市,高揚昇,7,181,12.17%
臺北市,曾華德,8,122,8.20%
臺北市,林春德,9,158,10.63%
高雄市,吳文明,1,26,2.23%
高雄市,瓦歷斯‧貝林,2,126,10.82%
高雄市,羅法尼耀學海,3,4,0.34%
高雄市,全文盛,4,103,8.84%
高雄市,尤哈尼‧伊斯卡卡夫特,5,59,5.06%
高雄市,葉神保,6,98,8.41%
高雄市,高揚昇,7,63,5.41%
高雄市,曾華德,8,286,24.55%
高雄市,林春德,9,73,6.27%
臺北縣,吳文明,1,272,7.10%
臺北縣,瓦歷斯‧貝林,2,266,6.95%
臺北縣,羅法尼耀學海,3,10,0.26%
臺北縣,全文盛,4,174,4.54%
臺北縣,尤哈尼‧伊斯卡卡夫特,5,128,3.34%
臺北縣,葉神保,6,95,2.48%
臺北縣,高揚昇,7,418,10.92%
臺北縣,曾華德,8,106,2.77%
臺北縣,林春德,9,252,6.58%
宜蘭縣,吳文明,1,109,1.68%
宜蘭縣,瓦歷斯‧貝林,2,356,5.49%
宜蘭縣,羅法尼耀學海,3,13,0.20%
宜蘭縣,全文盛,4,412,6.36%
宜蘭縣,尤哈尼‧伊斯卡卡夫特,5,219,3.38%
宜蘭縣,葉神保,6,158,2.44%
宜蘭縣,高揚昇,7,1603,24.74%
宜蘭縣,曾華德,8,28,0.43%
宜蘭縣,林春德,9,786,12.13%
桃園縣,吳文明,1,91,1.02%
桃園縣,瓦歷斯‧貝林,2,493,5.54%
桃園縣,羅法尼耀學海,3,12,0.13%
桃園縣,全文盛,4,178,2.00%
桃園縣,尤哈尼‧伊斯卡卡夫特,5,222,2.49%
桃園縣,葉神保,6,78,0.88%
桃園縣,高揚昇,7,2546,28.59%
桃園縣,曾華德,8,187,2.10%
桃園縣,林春德,9,669,7.51%
新竹縣,吳文明,1,68,0.77%
新竹縣,瓦歷斯‧貝林,2,411,4.68%
新竹縣,羅法尼耀學海,3,15,0.17%
新竹縣,全文盛,4,500,5.69%
新竹縣,尤哈尼‧伊斯卡卡夫特,5,476,5.42%
新竹縣,葉神保,6,32,0.36%
