地區,姓名,號次,性別,出生年次,推薦政黨,得票數,得票率,當選註記,是否現任
臺北縣板橋市,吳炎成,1,男,1943,民主進步黨,50686,31.17%,,否
臺北縣板橋市,林鴻池,2,男,1955,中國國民黨,111908,68.83%,*,否
臺北縣三重市,陳茂男,1,男,1941,民主進步黨,57147,48.70%,,否
臺北縣三重市,朱清發,2,男,1936,中國國民黨,60188,51.30%,*,否
臺北縣中和市,鍾小平,1,男,1963,新黨,28681,24.07%,,否
臺北縣中和市,呂芳煙,2,男,1936,中國國民黨,58820,49.37%,*,否
臺北縣中和市,黃政瑞,3,男,1950,民主進步黨,31649,26.56%,,否
臺北縣永和市,洪一平,1,男,1946,無,23992,36.11%,,否
臺北縣永和市,林德福,2,男,1953,中國國民黨,42442,63.89%,*,是
臺北縣新莊市,黃林玲玲,1,女,1942,中國國民黨,52576,59.43%,*,否
臺北縣新莊市,張孟哲,2,男,1958,民主進步黨,25209,28.50%,,否
臺北縣新莊市,關爾嘉,3,女,1962,無,10676,12.07%,,否
臺北縣新店市,吳善九,1,男,1959,新黨,24347,32.83%,,否
臺北縣新店市,陳正忠,2,男,1955,民主進步黨,13939,18.80%,,否
臺北縣新店市,曾正和,3,男,1939,中國國民黨,35870,48.37%,*,否
臺北縣樹林市,廖本煙,1,男,1956,民主進步黨,22045,51.34%,*,是
臺北縣樹林市,石進隆,2,男,1961,中國國民黨,20894,48.66%,,否
臺北縣鶯歌鎮,許元和,1,男,1950,中國國民黨,19367,100.00%,*,是
臺北縣三峽鎮,洪見文,1,男,1951,中國國民黨,8523,33.87%,,是
臺北縣三峽鎮,林幼,2,女,1953,無,1522,6.05%,,否
臺北縣三峽鎮,邱郎,3,男,1943,無,8862,35.22%,*,否
臺北縣三峽鎮,陳佳烜,4,男,1955,民主進步黨,6258,24.87%,,否
臺北縣淡水鎮,郭哲道,1,男,1948,民主進步黨,15712,50.63%,*,否
臺北縣淡水鎮,陳盛,2,男,1947,中國國民黨,15323,49.37%,,否
臺北縣汐止市,周麗美,1,女,1960,無,15436,39.91%,*,否
臺北縣汐止市,周雅淑,2,女,1966,民主進步黨,13985,36.16%,,是
臺北縣汐止市,高繁松,3,男,1942,中國國民黨,9252,23.92%,,否
臺北縣瑞芳鎮,廖秀雄,1,男,1944,中國國民黨,13782,58.02%,*,是
臺北縣瑞芳鎮,周清龍,2,男,1940,無,9971,41.98%,,否
臺北縣土城市,盧國雄,1,男,1940,民主進步黨,22771,39.78%,,否
臺北縣土城市,劉朝金,2,男,1954,中國國民黨,34476,60.22%,*,是
臺北縣蘆洲市,黃劍輝,1,男,1965,民主進步黨,17423,37.48%,*,否
臺北縣蘆洲市,李翁月娥,2,女,1957,無,13932,29.97%,,否
臺北縣蘆洲市,許秀雄,3,男,1941,無,6589,14.17%,,否
臺北縣蘆洲市,張福利,4,男,1956,中國國民黨,8541,18.37%,,否
臺北縣五股鄉,鄭漢騰,1,男,1944,中國國民黨,8957,43.85%,*,否
臺北縣五股鄉,林啟光,2,男,1958,無,3379,16.54%,,否
臺北縣五股鄉,陳儀章,3,男,1957,民主進步黨,6755,33.07%,,否
臺北縣五股鄉,戴老全,4,男,1937,無,1335,6.54%,,否
臺北縣泰山鄉,李進發,1,男,1955,民主進步黨,5992,29.66%,,否
臺北縣泰山鄉,李國書,2,男,1951,中國國民黨,13398,66.32%,*,否
臺北縣泰山鄉,蔡正欽,3,男,1954,無,813,4.02%,,否
臺北縣林口鄉,蔡宗一,1,男,1945,中國國民黨,8485,52.84%,*,是
臺北縣林口鄉,陳建財,2,男,1956,無,7572,47.16%,,否
臺北縣深坑鄉,陳順益,1,男,1952,無,1657,27.00%,,否
臺北縣深坑鄉,呂玉環,2,女,1948,中國國民黨,2191,35.71%,*,否
臺北縣深坑鄉,葉銘浪,3,男,1952,無,2063,33.62%,,否
臺北縣深坑鄉,林晏竹,4,男,1958,無,225,3.67%,,否
臺北縣石碇鄉,魏良道,1,男,1949,無,2745,68.33%,*,是
臺北縣石碇鄉,黃奕榮,2,男,1950,無,1272,31.67%,,否
臺北縣坪林鄉,黃銘豐,1,男,1955,無,1808,46.37%,,是
臺北縣坪林鄉,鄭清池,2,男,1957,無,42,1.08%,,否
臺北縣坪林鄉,黃吉雄,3,男,1943,中國國民黨,17,0.44%,,否
臺北縣坪林鄉,梁金生,4,男,1960,無,2023,51.89%,*,否
臺北縣坪林鄉,鄭李美霞,5,女,1959,無,9,0.23%,,否
臺北縣三芝鄉,李明燦,1,男,1955,中國國民黨,6277,70.34%,*,否
臺北縣三芝鄉,盧慶忠,2,男,1962,無,2647,29.66%,,否
臺北縣石門鄉,鄭庚和,1,男,1954,無,2011,37.86%,*,否
臺北縣石門鄉,蔡潘賢藏,2,男,1947,中國國民黨,1970,37.09%,,否
臺北縣石門鄉,劉國烈,3,男,1940,無,1330,25.04%,,否
臺北縣八里鄉,張恆,1,男,1954,中國國民黨,6791,100.00%,*,是
臺北縣平溪鄉,胡正吉,1,男,1945,無,1319,37.07%,,否
臺北縣平溪鄉,廖德弘,2,男,1959,中國國民黨,1416,39.80%,*,否
臺北縣平溪鄉,胡憲章,3,男,1952,民主進步黨,823,23.13%,,否
臺北縣雙溪鄉,林慶麒,1,男,1937,無,2455,37.75%,,否
臺北縣雙溪鄉,簡華祥,2,男,1950,中國國民黨,4049,62.25%,*,是
臺北縣貢寮鄉,趙國棟,1,男,1963,中國國民黨,4938,64.00%,*,是
臺北縣貢寮鄉,邱進昌,2,男,1961,民主進步黨,2778,36.00%,,否
臺北縣金山鄉,許春財,1,男,1951,無,7238,66.72%,*,是
臺北縣金山鄉,何嬌,2,女,1954,中國國民黨,3610,33.28%,,否
臺北縣萬里鄉,唐有吉,1,男,1950,中國國民黨,5207,54.71%,*,是
臺北縣萬里鄉,蔡蒼明,2,男,1940,無,4311,45.29%,,否
臺北縣烏來鄉,簡福源,1,男,1932,民主進步黨,787,42.06%,,否
臺北縣烏來鄉,米腊.瓦旦,2,男,1949,中國國民黨,1084,57.94%,*,否
宜蘭縣宜蘭市,郭時南,1,男,1952,民主進步黨,18651,47.69%,,是
宜蘭縣宜蘭市,呂國華,2,男,1956,中國國民黨,20455,52.31%,*,否
宜蘭縣羅東鎮,游榮華,1,男,1935,民主進步黨,14069,57.97%,*,是
宜蘭縣羅東鎮,黃壁楨,2,男,1938,中國國民黨,10199,42.03%,,否
宜蘭縣蘇澳鎮,吳文發,1,男,1955,中國國民黨,6797,30.29%,,否
宜蘭縣蘇澳鎮,洪秀璪,2,女,1950,無,4259,18.98%,,否
宜蘭縣蘇澳鎮,李坤山,3,男,1939,中國國民黨,11385,50.73%,*,否
宜蘭縣頭城鎮,陳忠茂,1,男,1941,無,9424,59.12%,*,是
宜蘭縣頭城鎮,林月霞,2,女,1956,中國國民黨,6517,40.88%,,否
宜蘭縣礁溪鄉,吳坤鐘,1,男,1936,中國國民黨,9248,49.93%,,否
宜蘭縣礁溪鄉,吳宏謀,2,男,1950,無,9273,50.07%,*,否
宜蘭縣壯圍鄉,李春福,1,男,1953,民主進步黨,3363,24.21%,,否
宜蘭縣壯圍鄉,邱耀祖,2,男,1966,無,3643,26.23%,*,否
宜蘭縣壯圍鄉,林榮二,3,男,1939,中國國民黨,3562,25.64%,,否
宜蘭縣壯圍鄉,王明,4,男,1951,中國國民黨,3323,23.92%,,否
宜蘭縣員山鄉,林秀雲,1,女,1950,民主進步黨,5575,36.83%,,否
宜蘭縣員山鄉,廖明灶,2,男,1959,中國國民黨,9561,63.17%,*,是
宜蘭縣冬山鄉,林定國,1,男,1951,無,14453,64.84%,*,是
宜蘭縣冬山鄉,蔡美英,2,女,1948,中國國民黨,7838,35.16%,,否
宜蘭縣五結鄉,沈德茂,1,男,1956,民主進步黨,8256,50.54%,*,是
宜蘭縣五結鄉,林義剛,2,男,1954,中國國民黨,8078,49.46%,,否
宜蘭縣三星鄉,魏榮勝,1,男,1954,民主進步黨,5519,50.19%,*,否
宜蘭縣三星鄉,陳吳焜,2,男,1948,中國國民黨,5478,49.81%,,否
宜蘭縣大同鄉,何傳正,1,男,1952,中國國民黨,637,23.27%,,否
宜蘭縣大同鄉,李文達,2,男,1938,中國國民黨,999,36.50%,,否
宜蘭縣大同鄉,李玉蕙,3,女,1961,中國國民黨,1101,40.23%,*,否
宜蘭縣南澳鄉,林長輝,1,男,1952,中國國民黨,625,22.54%,,否
宜蘭縣南澳鄉,黃成忠,2,男,1958,中國國民黨,631,22.76%,,否
宜蘭縣南澳鄉,平朝福,3,男,1950,中國國民黨,307,11.07%,,否
宜蘭縣南澳鄉,周江秀美,4,女,1945,中國國民黨,318,11.47%,,否
宜蘭縣南澳鄉,陳英明,5,男,1956,中國國民黨,892,32.17%,*,否
桃園縣桃園市,呂玉麟,1,男,1957,中國國民黨,24475,27.77%,,否
桃園縣桃園市,楊春風,2,男,1949,無,25410,28.83%,,否
桃園縣桃園市,陳宗義,3,男,1959,民主進步黨,38249,43.40%,*,否
桃園縣中壢市,劉得印,1,男,1965,無,8783,8.19%,,否
桃園縣中壢市,張兆路,2,男,1948,民主進步黨,30673,28.62%,,否
桃園縣中壢市,張昌財,3,男,1952,中國國民黨,44657,41.67%,*,否
桃園縣中壢市,黃仁杼,4,男,1955,無,23068,21.52%,,否
桃園縣大溪鎮,劉帥雷,1,男,1963,新黨,2757,9.05%,,否
桃園縣大溪鎮,曾榮鑑,2,男,1953,中國國民黨,16778,55.06%,*,否
桃園縣大溪鎮,藍勝民,3,男,1954,無,10937,35.89%,,否
桃園縣楊梅鎮,彭基原,1,男,1962,中國國民黨,6292,15.74%,,否
桃園縣楊梅鎮,羅煥鑪,2,男,1952,無,12203,30.53%,*,否
桃園縣楊梅鎮,吳春勇,3,男,1955,民主進步黨,7740,19.36%,,否
桃園縣楊梅鎮,劉錦菊,4,女,1955,中國國民黨,4722,11.81%,,否
桃園縣楊梅鎮,傅鑫福,5,男,1954,中國國民黨,9013,22.55%,,否
桃園縣蘆竹鄉,邱垂境,1,男,1955,中國國民黨,13047,49.18%,,否
桃園縣蘆竹鄉,李清彰,2,男,1957,民主進步黨,13482,50.82%,*,否
桃園縣大園鄉,許林翠粉,1,女,1960,民主進步黨,8379,28.36%,,否
桃園縣大園鄉,劉春生,2,男,1948,中國國民黨,11477,38.84%,*,是
桃園縣大園鄉,游象芳,3,男,1955,中國國民黨,9690,32.80%,,否
桃園縣龜山鄉,卓慶東,1,男,1942,民主進步黨,13140,38.98%,,否
桃園縣龜山鄉,林正峰,2,男,1949,中國國民黨,20573,61.02%,*,否
桃園縣八德市,王唯任,1,男,1936,無,15130,28.83%,,否
桃園縣八德市,張春松,2,男,1951,中國國民黨,29128,55.50%,*,否
桃園縣八德市,邱顯國,3,男,1955,無,8223,15.67%,,否
桃園縣龍潭鄉,謝德福,1,男,1931,無,5008,14.60%,,否
桃園縣龍潭鄉,湯美娥,2,女,1955,民主進步黨,12940,37.72%,,否
桃園縣龍潭鄉,黃仁杞,3,男,1952,中國國民黨,16356,47.68%,*,否
桃園縣平鎮市,黃坤圳,1,男,1953,無,12218,22.03%,,否
桃園縣平鎮市,吳文通,2,男,1951,無,6728,12.13%,,否
桃園縣平鎮市,葉步來,3,男,1957,中國國民黨,36514,65.84%,*,否
桃園縣新屋鄉,彭勝銘,1,男,1939,中國國民黨,2471,10.91%,,否
桃園縣新屋鄉,黃水銀,2,男,1938,中國國民黨,8996,39.71%,,否
桃園縣新屋鄉,陳江順,3,男,1953,無,10630,46.92%,*,是
桃園縣新屋鄉,徐金康,4,男,1942,無,559,2.47%,,否
桃園縣觀音鄉,郭榮宗,1,男,1954,民主進步黨,12860,60.50%,*,是
桃園縣觀音鄉,姜德雄,2,男,1941,中國國民黨,8396,39.50%,,否
桃園縣復興鄉,游金紱,1,男,1946,中國國民黨,2427,44.64%,,是
桃園縣復興鄉,林誠榮,2,男,1953,中國國民黨,3010,55.36%,*,否
新竹縣竹北市,楊敬賜,1,男,1953,無,14879,47.23%,,否
新竹縣竹北市,葉芳雄,2,男,1945,中國國民黨,16623,52.77%,*,否
新竹縣竹東鎮,盧東文,1,男,1950,中國國民黨,14107,39.48%,*,否
新竹縣竹東鎮,陳邦男,2,男,1944,民主進步黨,9315,26.07%,,否
